date,hour,channel,revenue,checks,paid_checks,AOV
2026-02-02,21,Restaurant,22304.0,7,7,3186.285714285714
2026-02-03,9,Aggregator,4069.8,2,2,2034.9
2026-02-03,10,Delivery,4539.0,2,2,2269.5
2026-02-03,11,Delivery,12333.5,4,4,3083.375
2026-02-03,12,Aggregator,3496.05,2,2,1748.025
2026-02-03,15,Aggregator,7191.0,3,3,2397.0
2026-02-03,15,Delivery,4090.2000000000003,2,2,2045.1000000000001
2026-02-03,19,Pickup,1836.0,1,1,1836.0
2026-02-03,19,Aggregator,12897.9,6,6,2149.65
2026-02-03,19,Delivery,10902.949999999999,3,3,3634.316666666666
2026-02-03,20,Aggregator,16149.149999999998,6,6,2691.5249999999996
2026-02-03,20,Pickup,1020.0,1,1,1020.0
2026-02-03,13,Restaurant,26765.65,14,14,1911.832142857143
2026-02-03,14,Restaurant,71197.275,15,14,5085.519642857143
2026-02-03,15,Banquet,130011.75,2,2,65005.875
2026-02-03,16,Restaurant,32985.185,9,9,3665.0205555555553
2026-02-03,17,Restaurant,14174.6,6,6,2362.4333333333334
2026-02-03,18,Restaurant,28149.45,6,6,4691.575
2026-02-03,22,Delivery,2533.0,1,1,2533.0
2026-02-04,10,Aggregator,5589.6,3,3,1863.2
2026-02-04,12,Aggregator,10965.0,5,5,2193.0
2026-02-04,12,Pickup,5799.549999999999,3,3,1933.1833333333332
2026-02-04,13,Aggregator,2776.95,1,1,2776.95
2026-02-04,13,Delivery,13994.4,4,4,3498.6
2026-02-04,14,Delivery,4923.2,3,3,1641.0666666666666
2026-02-04,14,Aggregator,9577.8,5,5,1915.56
2026-02-04,18,Delivery,8739.699999999999,3,3,2913.233333333333
2026-02-04,21,Aggregator,16661.7,6,6,2776.9500000000003
2026-02-04,9,Restaurant,25870.600000000002,12,11,2351.8727272727274
2026-02-04,11,Restaurant,17061.2,10,8,2132.65
2026-02-04,12,Delivery,314.5,1,1,314.5
2026-02-04,15,Restaurant,22931.3,7,5,4586.26
2026-02-04,16,Restaurant,31504.4,9,8,3938.05
2026-02-04,17,Restaurant,14207.75,5,5,2841.55
2026-02-04,19,Restaurant,30343.7675,7,6,5057.294583333333
2026-02-04,20,Restaurant,50068.4,9,9,5563.155555555556
2026-02-05,9,Pickup,1020.0,1,1,1020.0
2026-02-05,9,Aggregator,9945.0,4,4,2486.25
2026-02-05,10,Delivery,5081.299999999999,4,3,1693.7666666666664
2026-02-05,13,Aggregator,6601.95,3,3,2200.65
2026-02-05,13,Pickup,1785.0,1,1,1785.0
2026-02-05,15,Delivery,4566.2,2,2,2283.1
2026-02-05,17,Aggregator,14634.449999999999,4,4,3658.6124999999997
2026-02-05,17,Pickup,6811.9,2,2,3405.95
2026-02-05,17,Delivery,7927.950000000001,3,3,2642.65
2026-02-05,18,Delivery,20764.65,7,6,3460.775
2026-02-05,18,Pickup,4258.924999999999,2,2,2129.4624999999996
2026-02-05,18,Aggregator,4911.3,3,3,1637.1000000000001
2026-02-05,21,Aggregator,3610.7999999999997,1,1,3610.7999999999997
2026-02-05,11,Restaurant,16177.2,8,8,2022.15
2026-02-05,12,Restaurant,42200.8,13,13,3246.2153846153847
2026-02-05,14,Restaurant,50025.899999999994,16,15,3335.0599999999995
2026-02-05,16,Restaurant,46319.9,11,11,4210.900000000001
2026-02-05,19,Restaurant,49541.4,13,12,4128.45
2026-02-05,20,Restaurant,18734.0,7,6,3122.3333333333335
2026-02-05,22,Restaurant,4853.5,1,1,4853.5
2026-02-06,9,Delivery,3135.65,1,1,3135.65
2026-02-06,9,Aggregator,7196.099999999999,4,4,1799.0249999999999
2026-02-06,10,Aggregator,3649.05,3,3,1216.3500000000001
2026-02-06,10,Delivery,9049.949999999999,3,3,3016.6499999999996
2026-02-06,12,Aggregator,5135.7,4,4,1283.925
2026-02-06,14,Aggregator,7864.2,4,4,1966.05
2026-02-06,14,Delivery,1970.3,2,2,985.15
2026-02-06,16,Pickup,1989.0,2,2,994.5
2026-02-06,16,Delivery,8487.249999999998,3,3,2829.0833333333326
2026-02-06,16,Aggregator,2226.15,1,1,2226.15
2026-02-06,17,Aggregator,10503.449999999999,5,5,2100.6899999999996
2026-02-06,17,Delivery,3305.65,1,1,3305.65
2026-02-06,19,Aggregator,23355.45,8,8,2919.43125
2026-02-06,19,Delivery,13145.249999999998,6,6,2190.8749999999995
2026-02-06,21,Pickup,6937.7,2,2,3468.85
2026-02-06,21,Aggregator,7522.5,3,3,2507.5
2026-02-06,8,Restaurant,1989.0,1,1,1989.0
2026-02-06,11,Restaurant,20783.35,11,11,1889.3954545454544
2026-02-06,13,Restaurant,44659.85,15,13,3435.373076923077
2026-02-06,15,Restaurant,28000.7,10,10,2800.07
2026-02-06,16,Banquet,12129.5,1,1,12129.5
2026-02-06,18,Restaurant,69198.075,13,13,5322.928846153846
2026-02-06,20,Restaurant,27026.175,6,5,5405.235
2026-02-06,22,Restaurant,6001.0,1,1,6001.0
2026-02-07,9,Aggregator,12691.35,6,6,2115.225
2026-02-07,10,Delivery,8788.15,2,2,4394.075
2026-02-07,11,Aggregator,10189.800000000001,4,4,2547.4500000000003
2026-02-07,11,Delivery,1962.65,1,1,1962.65
2026-02-07,13,Aggregator,6211.799999999999,2,2,3105.8999999999996
2026-02-07,14,Delivery,13914.67,5,5,2782.934
2026-02-07,14,Aggregator,15223.5,6,5,3044.7
2026-02-07,17,Aggregator,14198.399999999998,6,6,2366.3999999999996
2026-02-07,17,Delivery,6996.349999999999,3,3,2332.1166666666663
2026-02-07,17,Pickup,1776.5,1,1,1776.5
2026-02-07,19,Aggregator,7030.349999999999,4,4,1757.5874999999999
2026-02-07,19,Delivery,13061.95,4,4,3265.4875
2026-02-07,19,Pickup,3343.05,2,2,1671.525
2026-02-07,20,Delivery,4997.15,3,3,1665.7166666666665
2026-02-07,20,Aggregator,14012.25,5,5,2802.45
2026-02-07,21,Aggregator,6877.35,4,4,1719.3375
2026-02-07,11,Banquet,78225.5,2,2,39112.75
2026-02-07,12,Restaurant,21987.375,9,9,2443.0416666666665
2026-02-07,15,Restaurant,57567.1,13,13,4428.238461538462
2026-02-07,16,Restaurant,109041.40000000001,20,20,5452.070000000001
2026-02-07,18,Restaurant,100521.85,21,19,5290.623684210526
2026-02-08,9,Aggregator,16577.55,5,5,3315.5099999999998
2026-02-08,10,Delivery,10761.0,4,4,2690.25
2026-02-08,10,Aggregator,4100.4,2,2,2050.2
2026-02-08,11,Aggregator,948.6,1,1,948.6
2026-02-08,14,Aggregator,10824.749999999998,4,4,2706.1874999999995
2026-02-08,15,Aggregator,21098.7,6,6,3516.4500000000003
2026-02-08,16,Delivery,3638.0,1,1,3638.0
2026-02-08,16,Aggregator,1690.6499999999999,1,1,1690.6499999999999
2026-02-08,17,Delivery,15532.05,5,5,3106.41
2026-02-08,17,Aggregator,7053.3,3,3,2351.1
2026-02-08,19,Delivery,6425.15,1,1,6425.15
2026-02-08,19,Pickup,4794.0,1,1,4794.0
2026-02-08,20,Aggregator,1262.25,2,1,1262.25
2026-02-08,20,Delivery,12202.599999999999,5,5,2440.5199999999995
2026-02-08,21,Pickup,4250.85,2,2,2125.425
2026-02-08,12,Restaurant,36136.049999999996,12,12,3011.3374999999996
2026-02-08,13,Restaurant,39380.5,11,11,3580.0454545454545
2026-02-08,18,Restaurant,97351.35,19,16,6084.459375
2025-02-19,15,Banquet,153439.195,1,1,153439.195
2025-02-19,23,Restaurant,2.55,1,1,2.55
2025-02-20,13,Pickup,4479.5,2,2,2239.75
2025-02-20,13,Aggregator,809.2,1,1,809.2
2025-02-20,15,Pickup,1441.6,2,2,720.8
2025-02-20,18,Pickup,1632.0,1,1,1632.0
2025-02-20,20,Delivery,1742.5,1,1,1742.5
2025-02-20,23,Restaurant,2813.5,1,1,2813.5
2025-02-20,22,Restaurant,569.5,1,1,569.5
2025-02-21,11,Aggregator,3223.2,2,2,1611.6
2025-02-21,14,Aggregator,10716.8,4,4,2679.2
2025-02-21,15,Pickup,4641.0,1,1,4641.0
2025-02-21,16,Pickup,3961.0,1,1,3961.0
2025-02-21,18,Pickup,1725.5,1,1,1725.5
2025-02-21,19,Pickup,1275.0,1,1,1275.0
2025-02-21,9,Delivery,501.5,1,1,501.5
2025-02-21,14,Banquet,36159.0,1,1,36159.0
2025-02-21,16,Banquet,74171.0,1,1,74171.0
2025-02-21,22,Restaurant,2162.3999999999996,1,1,2162.3999999999996
2025-02-22,12,Delivery,2047.65,2,2,1023.825
2025-02-22,19,Aggregator,5331.2,2,1,5331.2
2025-02-22,8,Restaurant,811.3249999999999,1,1,811.3249999999999
2025-02-22,10,Banquet,46011.35,1,1,46011.35
2025-02-22,18,Delivery,340.0,1,1,340.0
2025-02-22,22,Banquet,85000.0,1,1,85000.0
2025-02-23,11,Delivery,1759.5,1,1,1759.5
2025-02-23,13,Delivery,1929.5,1,1,1929.5
2025-02-23,21,Restaurant,24588.8,6,6,4098.133333333333
2025-02-23,22,Restaurant,1853.0,1,1,1853.0
2025-02-24,14,Aggregator,3876.0,3,3,1292.0
2025-02-24,21,Delivery,3935.5,1,1,3935.5
2025-02-24,20,Restaurant,17221.0,2,2,8610.5
2025-02-25,12,Pickup,2771.0,1,1,2771.0
2025-02-25,14,Pickup,5589.6,1,1,5589.6
2025-02-25,8,Restaurant,297.5,1,1,297.5
2025-02-25,17,Delivery,678.3,2,2,339.15
2025-02-25,21,Delivery,4012.0,1,1,4012.0
2025-02-26,11,Delivery,1776.5,1,1,1776.5
2025-02-26,12,Aggregator,5569.199999999999,2,2,2784.5999999999995
2025-02-26,13,Pickup,416.5,1,1,416.5
2025-02-26,13,Aggregator,9411.2,4,4,2352.8
2025-02-26,20,Pickup,6069.0,2,2,3034.5
2025-02-26,20,Aggregator,1924.4,1,1,1924.4
2025-02-27,13,Delivery,1903.15,1,1,1903.15
2025-02-27,13,Aggregator,7174.0,2,2,3587.0
2025-02-27,15,Aggregator,5283.6,2,2,2641.8
2025-02-27,15,Delivery,2201.5,1,1,2201.5
2025-02-27,22,Banquet,29750.0,1,1,29750.0
2025-02-28,14,Pickup,1258.0,1,1,1258.0
2025-02-28,16,Pickup,850.0,1,1,850.0
2025-02-28,17,Pickup,2031.5,1,1,2031.5
2025-02-28,20,Delivery,2771.0,1,1,2771.0
2025-02-28,20,Aggregator,16394.799999999996,6,6,2732.466666666666
2025-02-28,9,Delivery,425.0,2,2,212.5
2025-02-28,22,Delivery,297.5,1,1,297.5
2025-02-28,23,Banquet,42500.0,1,1,42500.0
2025-03-01,21,Delivery,6171.0,1,1,6171.0
2025-03-01,13,Delivery,4012.0,1,1,4012.0
2025-03-01,18,Pickup,1615.0,1,1,1615.0
2025-03-01,18,Delivery,10327.5,2,2,5163.75
2025-03-01,21,Aggregator,6038.4,4,4,1509.6
2026-02-01,10,Delivery,2362.15,1,1,2362.15
2026-02-01,11,Aggregator,948.6,1,1,948.6
2026-02-01,13,Delivery,5107.65,2,2,2553.825
2026-02-01,15,Pickup,3060.0,1,1,3060.0
2026-02-01,17,Pickup,3128.0,1,1,3128.0
2026-02-01,19,Delivery,11288.85,3,3,3762.9500000000003
2026-02-01,20,Delivery,2047.65,1,1,2047.65
2026-02-01,8,Restaurant,809.1999999999999,1,1,809.1999999999999
2026-02-02,10,Delivery,5378.799999999999,2,2,2689.3999999999996
2026-02-02,10,Aggregator,1513.0,1,1,1513.0
2026-02-02,12,Delivery,5490.15,1,1,5490.15
2026-02-02,15,Aggregator,8828.099999999999,3,3,2942.6999999999994
2026-02-02,15,Delivery,3390.65,1,1,3390.65
2026-02-02,16,Delivery,5014.15,1,1,5014.15
2026-02-03,21,Aggregator,2134.35,1,1,2134.35
2026-02-02,22,Restaurant,7947.5,2,2,3973.75
2026-02-03,23,Delivery,2727.65,1,1,2727.65
2026-02-03,10,Aggregator,2547.45,2,2,1273.725
2026-02-03,11,Aggregator,428.4,1,1,428.4
2026-02-03,12,Pickup,4632.5,1,1,4632.5
2026-02-03,9,Delivery,255.0,1,1,255.0
2026-02-04,10,Delivery,5188.4,2,2,2594.2
2026-02-04,10,Pickup,2278.0,1,1,2278.0
2026-02-04,14,Pickup,7318.5,1,1,7318.5
2026-02-04,18,Pickup,5474.849999999999,1,1,5474.849999999999
2026-02-04,18,Aggregator,1430.55,1,1,1430.55
2026-02-04,21,Delivery,1513.85,1,1,1513.85
2026-02-04,22,Restaurant,7573.5,1,1,7573.5
2026-02-05,13,Delivery,16158.5,1,1,16158.5
2026-02-05,15,Aggregator,6502.499999999999,1,1,6502.499999999999
2026-02-05,21,Delivery,3862.3999999999996,1,1,3862.3999999999996
2026-02-06,12,Delivery,5420.45,2,2,2710.225
2026-02-06,12,Pickup,3689.0,1,1,3689.0
2026-02-06,14,Pickup,2286.5,1,1,2286.5
2026-02-06,17,Pickup,1879.3500000000001,1,1,1879.3500000000001
2026-02-06,19,Pickup,4576.4,2,2,2288.2
2026-02-07,9,Delivery,5284.450000000001,2,2,2642.2250000000004
2026-02-07,13,Delivery,14157.599999999999,4,3,4719.2
2026-02-07,14,Pickup,1096.5,1,1,1096.5
2026-02-07,21,Delivery,6601.95,3,3,2200.65
2026-02-07,13,Banquet,18317.5,1,1,18317.5
2026-02-08,9,Delivery,2125.8500000000004,1,1,2125.8500000000004
2026-02-08,11,Delivery,5830.15,1,1,5830.15
2026-02-08,14,Delivery,7258.149999999999,3,2,3629.0749999999994
2026-02-08,15,Delivery,9357.65,3,3,3119.2166666666667
2026-02-08,15,Pickup,926.5,1,1,926.5
2026-02-08,16,Pickup,2558.5,1,1,2558.5
2026-02-08,19,Aggregator,7634.699999999999,2,2,3817.3499999999995
2026-02-08,22,Restaurant,3927.0,1,1,3927.0
2026-02-09,9,Aggregator,11455.875,5,5,2291.175
2026-02-09,10,Aggregator,2397.0,2,2,1198.5
2026-02-09,11,Delivery,2166.65,1,1,2166.65
2026-02-09,13,Aggregator,8269.649999999998,3,3,2756.5499999999993
2026-02-09,13,Delivery,8695.5,2,2,4347.75
2026-02-09,13,Pickup,816.0,1,1,816.0
2026-02-09,16,Delivery,6057.1,3,3,2019.0333333333335
2026-02-09,16,Aggregator,6800.85,2,2,3400.425
2026-02-09,16,Pickup,3587.0,1,1,3587.0
2026-02-09,17,Aggregator,10381.05,4,4,2595.2625
2026-02-09,18,Aggregator,11406.150000000001,4,4,2851.5375000000004
2026-02-09,18,Delivery,13693.5,5,5,2738.7
2026-02-09,19,Delivery,7649.15,1,1,7649.15
2026-02-09,19,Pickup,3391.5,2,2,1695.75
2026-02-09,19,Aggregator,12856.25,5,5,2571.25
2026-02-09,9,Delivery,561.0,2,1,561.0
2026-02-09,12,Restaurant,33469.6,17,17,1968.8
2026-02-09,14,Restaurant,29064.9,8,8,3633.1125
2026-02-09,15,Restaurant,29262.1,8,7,4180.3
2026-02-09,20,Restaurant,29495.0,8,8,3686.875
2026-02-09,21,Restaurant,16345.5,5,4,4086.375
2026-02-10,12,Aggregator,26275.2,6,6,4379.2
2026-02-10,15,Delivery,3908.3,2,2,1954.15
2026-02-10,15,Aggregator,5431.5,4,4,1357.875
2026-02-10,16,Aggregator,4322.25,2,2,2161.125
2026-02-10,16,Delivery,11317.75,3,3,3772.5833333333335
2026-02-10,17,Aggregator,5928.75,2,2,2964.375
2026-02-10,17,Pickup,13948.5,1,1,13948.5
2026-02-10,22,Pickup,2856.0,2,2,1428.0
2026-02-10,11,Restaurant,22055.800000000003,10,10,2205.5800000000004
2026-02-10,12,Delivery,306.0,1,1,306.0
2026-02-10,13,Restaurant,53380.00000000001,19,18,2965.555555555556
2026-02-10,14,Restaurant,34698.7,11,10,3469.87
2026-02-10,18,Restaurant,32567.75,6,6,5427.958333333333
2026-02-10,19,Restaurant,61882.975,14,14,4420.2125
2026-02-10,20,Restaurant,14747.5,5,4,3686.875
2026-02-10,21,Restaurant,20330.3,7,6,3388.383333333333
2026-02-11,10,Aggregator,4892.6,3,3,1630.8666666666668
2026-02-11,11,Aggregator,892.5,1,1,892.5
2026-02-11,11,Delivery,8200.800000000001,2,2,4100.400000000001
2026-02-11,12,Delivery,1868.3000000000002,1,1,1868.3000000000002
2026-02-11,12,Aggregator,11367.9,5,5,2273.58
2026-02-11,14,Delivery,6171.0,2,2,3085.5
2026-02-11,14,Pickup,765.0,1,1,765.0
2026-02-11,19,Pickup,3003.9,1,1,3003.9
2026-02-11,8,Restaurant,204.0,1,1,204.0
2026-02-11,9,Restaurant,16811.3,5,5,3362.2599999999998
2026-02-11,13,Restaurant,57832.29999999999,17,17,3401.899999999999
2026-02-11,15,Restaurant,45443.55,17,16,2840.221875
2026-02-11,16,Restaurant,40055.4,10,6,6675.900000000001
2026-02-11,17,Restaurant,77593.525,11,11,7053.956818181818
2026-02-11,18,Restaurant,64019.79,17,15,4267.986
2026-02-11,20,Restaurant,43785.2,12,11,3980.472727272727
2026-02-11,21,Restaurant,15808.3,6,6,2634.7166666666667
2026-02-11,22,Restaurant,3434.0,3,2,1717.0
2026-02-12,10,Delivery,11625.45,4,4,2906.3625
2026-02-12,10,Aggregator,3947.4,2,2,1973.7
2026-02-12,11,Aggregator,1897.2,1,1,1897.2
2026-02-12,11,Delivery,8586.699999999999,4,4,2146.6749999999997
2026-02-12,13,Aggregator,12117.599999999999,5,5,2423.5199999999995
2026-02-12,14,Delivery,3020.05,2,2,1510.025
2026-02-12,16,Delivery,6471.9,2,2,3235.95
2026-02-12,16,Aggregator,6414.95,3,3,2138.3166666666666
2026-02-12,18,Aggregator,3511.3499999999995,2,2,1755.6749999999997
2026-02-12,18,Delivery,15786.2,5,5,3157.2400000000002
2026-02-12,12,Restaurant,22947.875,7,6,3824.6458333333335
2026-02-12,15,Restaurant,45192.8,12,11,4108.436363636364
2026-02-12,17,Restaurant,47898.774999999994,9,9,5322.086111111111
2026-02-12,19,Restaurant,53508.35,13,11,4864.395454545454
2026-02-12,20,Restaurant,25836.6,8,8,3229.575
2026-02-13,9,Delivery,2642.6499999999996,1,1,2642.6499999999996
2026-02-13,13,Aggregator,30033.899999999998,11,11,2730.354545454545
2026-02-13,13,Delivery,7247.95,4,4,1811.9875
2026-02-13,13,Pickup,4182.0,1,1,4182.0
2026-02-13,16,Delivery,15838.05,6,6,2639.6749999999997
2026-02-13,17,Aggregator,6403.049999999999,3,3,2134.35
2026-02-13,17,Pickup,0.0,1,0,
2026-02-13,17,Delivery,11973.949999999999,3,3,3991.316666666666
2026-02-13,21,Aggregator,10469.449999999999,4,4,2617.3624999999997
2026-02-13,10,Restaurant,19145.4,11,11,1740.4909090909093
2026-02-13,11,Restaurant,8187.200000000001,3,3,2729.066666666667
2026-02-13,12,Restaurant,70274.6,16,16,4392.1625
2026-02-13,14,Restaurant,64699.44999999999,14,14,4621.389285714285
2026-02-13,15,Restaurant,26800.5,11,10,2680.05
2026-02-13,18,Restaurant,84243.075,16,15,5616.205
2026-02-13,19,Restaurant,102849.15,18,18,5713.841666666666
2026-02-13,20,Restaurant,54255.075,12,12,4521.256249999999
2026-02-13,22,Restaurant,6035.0,6,3,2011.6666666666667
2026-02-14,20,Pickup,6041.799999999999,3,3,2013.9333333333332
2026-02-14,23,Delivery,2804.15,1,1,2804.15
2026-02-14,12,Aggregator,15317.0,4,4,3829.25
2026-02-14,15,Aggregator,6135.299999999999,2,2,3067.6499999999996
2026-02-14,15,Delivery,11359.4,3,3,3786.4666666666667
2026-02-14,19,Aggregator,23516.1,9,9,2612.8999999999996
2026-02-14,19,Delivery,22316.75,6,6,3719.4583333333335
2026-02-14,19,Pickup,5533.5,2,2,2766.75
2026-02-14,20,Delivery,19856.85,7,7,2836.692857142857
2026-02-14,20,Aggregator,23133.6,8,8,2891.7
2026-02-14,21,Aggregator,21194.75,8,8,2649.34375
2026-02-14,21,Delivery,1955.8499999999997,1,1,1955.8499999999997
2026-02-14,8,Restaurant,0.0,1,0,
2026-02-14,9,Restaurant,22262.35,7,7,3180.335714285714
2026-02-14,10,Restaurant,54886.200000000004,21,20,2744.3100000000004
2026-02-14,11,Restaurant,39221.549999999996,15,14,2801.5392857142856
2026-02-14,13,Restaurant,100191.2,21,20,5009.5599999999995
2026-02-14,14,Restaurant,109792.8,24,23,4773.6
2026-02-14,16,Restaurant,116174.6,27,26,4468.253846153846
2026-02-14,17,Restaurant,234673.20200000005,40,39,6017.261589743591
2026-02-14,18,Restaurant,118453.27999999998,16,15,7896.885333333333
2026-02-15,12,Delivery,20744.25,6,6,3457.375
2026-02-15,12,Pickup,3255.5,1,1,3255.5
2026-02-15,12,Aggregator,16011.449999999999,6,5,3202.29
2026-02-15,14,Delivery,5490.15,2,2,2745.075
2026-02-15,14,Pickup,1887.0,1,1,1887.0
2026-02-15,14,Aggregator,11375.55,4,4,2843.8875
2026-02-15,15,Delivery,17209.95,5,5,3441.9900000000002
2026-02-15,15,Aggregator,2455.6499999999996,2,1,2455.6499999999996
2026-02-15,16,Aggregator,23598.550000000003,8,8,2949.8187500000004
2026-02-15,16,Delivery,3539.4,2,2,1769.7
2026-02-15,16,Pickup,2227.0,1,1,2227.0
2026-02-15,17,Delivery,35366.8,9,9,3929.6444444444446
2026-02-15,17,Aggregator,16371.0,4,4,4092.75
2026-02-15,18,Delivery,11843.9,1,1,11843.9
2026-02-15,18,Aggregator,17365.5,4,4,4341.375
2026-02-15,16,Banquet,2125.0,1,1,2125.0
2026-02-15,9,Restaurant,8296.0,2,2,4148.0
2026-02-15,10,Restaurant,31463.600000000002,9,9,3495.9555555555557
2026-02-15,11,Restaurant,57242.4,15,15,3816.1600000000003
2026-02-15,13,Restaurant,42942.8925,12,12,3578.574375
2026-02-15,19,Restaurant,37128.0,9,9,4125.333333333333
2026-02-15,20,Restaurant,15538.0,4,4,3884.5
2026-02-15,21,Restaurant,2567.4249999999997,4,2,1283.7124999999999
2026-02-15,22,Restaurant,3850.5,2,2,1925.25
2026-02-16,9,Aggregator,7535.25,4,4,1883.8125
2026-02-16,10,Aggregator,3037.05,2,2,1518.525
2026-02-16,17,Delivery,9706.15,4,4,2426.5375
2026-02-16,19,Aggregator,10878.300000000001,3,3,3626.1000000000004
2026-02-16,19,Delivery,4026.4500000000003,2,2,2013.2250000000001
2026-02-16,19,Pickup,2291.5999999999995,1,1,2291.5999999999995
2026-02-16,21,Aggregator,12676.05,5,5,2535.21
2026-02-16,11,Restaurant,28536.2,9,9,3170.688888888889
2026-02-16,12,Restaurant,41821.7,14,14,2987.2642857142855
2026-02-16,13,Restaurant,33314.05,14,13,2562.619230769231
2026-02-16,14,Restaurant,45272.7425,16,15,3018.1828333333333
2026-02-16,15,Restaurant,54061.700000000004,18,16,3378.8562500000003
2026-02-16,16,Restaurant,16638.75,7,7,2376.964285714286
2026-02-16,18,Restaurant,63867.3,11,9,7096.366666666667
2026-02-16,20,Restaurant,18965.2,5,5,3793.04
2026-02-16,9,Delivery,0.0,2,0,
2026-02-17,1,Delivery,1695.75,1,1,1695.75
2026-02-17,11,Delivery,6358.0,2,2,3179.0
2026-02-17,12,Pickup,2802.45,2,2,1401.225
2026-02-17,12,Aggregator,17702.1,3,3,5900.7
2026-02-17,13,Aggregator,10128.6,4,4,2532.15
2026-02-17,13,Delivery,1162.8000000000002,1,1,1162.8000000000002
2026-02-17,14,Aggregator,2440.35,2,2,1220.175
2026-02-17,16,Aggregator,4635.9,2,2,2317.95
2026-02-17,19,Delivery,9355.1,4,4,2338.775
2026-02-17,19,Aggregator,7336.349999999999,4,4,1834.0874999999999
2026-02-17,20,Delivery,2625.65,1,1,2625.65
2026-02-17,20,Pickup,8210.575,3,3,2736.8583333333336
2026-02-17,20,Aggregator,18229.95,7,7,2604.2785714285715
2026-02-17,9,Restaurant,14200.1,10,9,1577.788888888889
2026-02-17,10,Restaurant,14426.2,9,8,1803.275
2026-02-17,14,Delivery,5608.3,3,3,1869.4333333333334
2026-02-17,15,Restaurant,44228.9,15,15,2948.5933333333332
2026-02-17,17,Restaurant,37070.2,9,9,4118.911111111111
2026-02-17,18,Restaurant,85595.85,16,14,6113.989285714286
2026-02-17,21,Restaurant,2193.0,3,1,2193.0
2026-02-18,18,Delivery,13010.099999999999,4,3,4336.7
2026-02-18,9,Delivery,11096.75,5,5,2219.35
2026-02-18,17,Aggregator,4589.999999999999,3,3,1529.9999999999998
2026-02-18,18,Pickup,3218.1,1,1,3218.1
2026-02-18,18,Aggregator,14175.45,4,4,3543.8625
2026-02-18,19,Delivery,9595.65,4,4,2398.9125
2026-02-18,19,Aggregator,7736.7,2,2,3868.35
2026-02-18,20,Delivery,8056.299999999999,3,3,2685.433333333333
2026-02-18,20,Aggregator,13081.5,5,5,2616.3
2026-02-18,21,Delivery,3390.6499999999996,1,1,3390.6499999999996
2026-02-18,10,Restaurant,14070.9,6,6,2345.15
2026-02-18,12,Restaurant,26647.5,9,9,2960.8333333333335
2026-02-18,13,Restaurant,31280.0,10,10,3128.0
2026-02-18,14,Restaurant,31230.7,8,8,3903.8375
2026-02-18,15,Restaurant,26848.1,10,10,2684.81
2026-02-18,16,Restaurant,29857.95,11,11,2714.359090909091
2026-02-18,17,Banquet,5133.999999999999,1,1,5133.999999999999
2026-02-19,9,Delivery,4282.3,2,2,2141.15
2026-02-19,10,Aggregator,1415.25,1,1,1415.25
2026-02-19,12,Delivery,7841.25,3,3,2613.75
2026-02-19,12,Pickup,586.5,1,1,586.5
2026-02-19,12,Aggregator,3955.0499999999997,2,2,1977.5249999999999
2026-02-19,13,Aggregator,14127.425,6,6,2354.570833333333
2026-02-19,15,Delivery,7768.15,1,1,7768.15
2026-02-19,15,Aggregator,9302.4,4,4,2325.6
2026-02-19,16,Delivery,4722.6,3,3,1574.2
2026-02-19,16,Aggregator,9195.3,4,4,2298.825
2026-02-19,17,Aggregator,10725.3,3,3,3575.1
2026-02-19,17,Delivery,5032.0,2,2,2516.0
2026-02-19,17,Pickup,841.5,1,1,841.5
2026-02-19,21,Aggregator,27758.449999999997,9,9,3084.272222222222
2026-02-19,21,Delivery,7519.1,3,3,2506.366666666667
2026-02-19,11,Restaurant,39077.05,12,12,3256.4208333333336
2026-02-19,14,Restaurant,45829.025,18,15,3055.2683333333334
2026-02-19,18,Restaurant,24305.75,10,10,2430.575
2026-02-19,19,Restaurant,47592.350000000006,11,11,4326.577272727273
2026-02-19,20,Restaurant,38237.25,11,10,3823.725
2026-02-20,14,Delivery,23534.8,3,2,11767.4
2026-02-20,13,Aggregator,14649.75,5,5,2929.95
2026-02-20,13,Delivery,2812.6499999999996,1,1,2812.6499999999996
2026-02-20,14,Aggregator,8407.349999999999,5,5,1681.4699999999998
2026-02-20,15,Delivery,21471.0,4,4,5367.75
2026-02-20,15,Aggregator,11605.05,5,5,2321.0099999999998
2026-02-20,17,Aggregator,8657.25,4,4,2164.3125
2026-02-20,17,Delivery,6661.449999999999,3,3,2220.483333333333
2026-02-20,17,Pickup,7813.2,2,2,3906.6
2026-02-20,18,Delivery,16176.349999999997,5,5,3235.2699999999995
2026-02-20,18,Aggregator,14007.15,5,5,2801.43
2026-02-20,18,Pickup,2713.2000000000003,1,1,2713.2000000000003
2026-02-20,21,Aggregator,22338.0,8,8,2792.25
2026-02-20,21,Delivery,14890.300000000001,2,2,7445.150000000001
2026-02-20,9,Restaurant,18829.199999999997,7,7,2689.8857142857137
2026-02-20,12,Restaurant,17801.975,9,8,2225.246875
2026-02-20,16,Restaurant,34623.9,10,9,3847.1000000000004
2026-02-20,19,Restaurant,80709.625,16,15,5380.641666666666
2026-02-20,20,Restaurant,10744.0,6,4,2686.0
2026-02-20,22,Restaurant,2137.75,2,2,1068.875
2026-02-21,18,Pickup,5709.45,3,2,2854.725
2026-02-21,8,Delivery,2515.15,1,1,2515.15
2026-02-21,12,Aggregator,10656.45,5,5,2131.29
